SCRUB_DC_NO,YEAR,WEEK,SCRUB_CATEGORY_NO
76,2022,42,239
76,2022,42,240
76,2022,42,241
76,2022,42,242
76,2022,42,243
76,2022,42,244
76,2022,42,245
76,2022,42,246
76,2022,42,247
76,2022,42,248
76,2022,42,249
76,2022,42,250
76,2022,42,251
76,2022,42,252
76,2022,42,253
76,2022,42,254
76,2022,42,255
76,2022,42,256
76,2022,42,257
76,2022,42,258
76,2022,42,259
76,2022,42,260
76,2022,42,261
76,2022,42,262
76,2022,42,263
76,2022,42,264
76,2022,42,265
76,2022,42,266
76,2022,42,267
76,2022,42,268
76,2022,42,269
76,2022,42,270
76,2022,42,271
76,2022,42,273
76,2022,42,274
76,2022,42,275
76,2022,42,276
76,2022,42,277
76,2022,42,278
76,2022,42,279
76,2022,42,280
76,2022,42,281
76,2022,42,283
76,2022,42,284
76,2022,42,286
76,2022,42,287
76,2022,42,288
76,2022,42,289
76,2022,42,290
76,2022,42,291
76,2022,42,292
76,2022,42,294
76,2022,42,295
76,2022,42,296
76,2022,42,297
76,2022,42,298
76,2022,42,299
76,2022,42,300
76,2022,42,301
76,2022,42,302
76,2022,42,303
76,2022,42,304
76,2022,42,305
76,2022,42,306
76,2022,42,307
76,2022,42,308
76,2022,42,309
76,2022,42,310
76,2022,42,311
76,2022,42,312
76,2022,42,313
76,2022,42,314
76,2022,42,315
76,2022,42,316
76,2022,42,317
76,2022,42,318
76,2022,42,319
76,2022,42,320
76,2022,42,321
76,2022,42,324
76,2022,42,327
76,2022,42,329
76,2022,42,330
76,2022,42,331
76,2022,42,332
76,2022,42,333
76,2022,42,334
76,2022,42,336
76,2022,42,340
76,2022,42,341
76,2022,42,344
76,2022,42,347
76,2022,42,282
76,2022,42,343
76,2022,42,78
76,2022,42,293
76,2022,42,323
76,2022,42,342
76,2022,42,346
76,2022,42,272
76,2022,42,335
76,2022,42,285
76,2022,42,345
76,2022,42,322
76,2022,42,338
76,2022,42,325
76,2022,42,326
76,2022,42,337
76,2022,42,328
76,2022,43,1
76,2022,43,2
76,2022,43,3
76,2022,43,4
76,2022,43,5
76,2022,43,6
76,2022,43,7
76,2022,43,8
76,2022,43,9
76,2022,43,10
76,2022,43,11
76,2022,43,12
76,2022,43,13
76,2022,43,14
76,2022,43,15
76,2022,43,16
76,2022,43,17
76,2022,43,18
76,2022,43,19
76,2022,43,20
76,2022,43,21
76,2022,43,22
76,2022,43,23
76,2022,43,24
76,2022,43,25
76,2022,43,26
76,2022,43,27
76,2022,43,28
76,2022,43,29
76,2022,43,30
76,2022,43,31
76,2022,43,32
76,2022,43,33
76,2022,43,34
76,2022,43,35
76,2022,43,36
76,2022,43,37
76,2022,43,38
76,2022,43,39
76,2022,43,40
76,2022,43,41
76,2022,43,42
76,2022,43,43
76,2022,43,44
76,2022,43,45
76,2022,43,46
76,2022,43,47
76,2022,43,48
76,2022,43,49
76,2022,43,50
76,2022,43,51
76,2022,43,52
76,2022,43,53
76,2022,43,54
76,2022,43,55
76,2022,43,56
76,2022,43,57
76,2022,43,58
76,2022,43,59
76,2022,43,60
76,2022,43,61
76,2022,43,62
76,2022,43,63
76,2022,43,64
76,2022,43,65
76,2022,43,66
76,2022,43,67
76,2022,43,68
76,2022,43,69
76,2022,43,70
76,2022,43,71
76,2022,43,72
76,2022,43,73
76,2022,43,74
76,2022,43,75
76,2022,43,76
76,2022,43,77
76,2022,43,79
76,2022,43,80
76,2022,43,81
76,2022,43,82
76,2022,43,83
76,2022,43,84
76,2022,43,85
76,2022,43,86
76,2022,43,87
76,2022,43,88
76,2022,43,89
76,2022,43,90
76,2022,43,91
76,2022,43,92
76,2022,43,93
76,2022,43,94
76,2022,43,95
76,2022,43,96
76,2022,43,97
76,2022,43,98
76,2022,43,99
76,2022,43,100
76,2022,43,101
76,2022,43,102
76,2022,43,103
76,2022,43,104
76,2022,43,105
76,2022,43,106
76,2022,43,107
76,2022,43,108
76,2022,43,109
76,2022,43,110
76,2022,43,111
76,2022,43,112
76,2022,43,113
76,2022,43,114
76,2022,43,115
76,2022,43,116
76,2022,43,117
76,2022,43,118
76,2022,43,119
76,2022,43,120
76,2022,43,121
76,2022,43,122
76,2022,43,123
76,2022,43,124
76,2022,43,125
76,2022,43,126
76,2022,43,127
76,2022,43,128
76,2022,43,129
76,2022,43,130
76,2022,43,131
76,2022,43,132
76,2022,43,133
76,2022,43,134
76,2022,43,135
76,2022,43,136
76,2022,43,137
76,2022,43,138
76,2022,43,139
76,2022,43,140
76,2022,43,141
76,2022,43,142
76,2022,43,143
76,2022,43,144
76,2022,43,145
76,2022,43,146
76,2022,43,147
76,2022,43,148
76,2022,43,149
76,2022,43,150
76,2022,43,151
76,2022,43,152
76,2022,43,153
76,2022,43,154
76,2022,43,155
76,2022,43,156
76,2022,43,157
76,2022,43,158
76,2022,43,159
76,2022,43,160
76,2022,43,161
76,2022,43,162
76,2022,43,163
76,2022,43,164
76,2022,43,165
76,2022,43,166
76,2022,43,167
76,2022,43,168
76,2022,43,169
76,2022,43,170
76,2022,43,171
76,2022,43,172
76,2022,43,173
76,2022,43,174
76,2022,43,175
76,2022,43,176
76,2022,43,177
76,2022,43,178
76,2022,43,179
76,2022,43,180
76,2022,43,181
76,2022,43,182
76,2022,43,183
76,2022,43,184
76,2022,43,185
76,2022,43,186
76,2022,43,187
76,2022,43,188
76,2022,43,189
76,2022,43,190
76,2022,43,191
76,2022,43,192
76,2022,43,193
76,2022,43,194
76,2022,43,195
76,2022,43,196
76,2022,43,197
76,2022,43,198
76,2022,43,199
76,2022,43,200
76,2022,43,201
76,2022,43,202
76,2022,43,203
76,2022,43,204
76,2022,43,205
76,2022,43,206
76,2022,43,207
76,2022,43,208
76,2022,43,209
76,2022,43,210
76,2022,43,211
76,2022,43,212
76,2022,43,213
76,2022,43,214
76,2022,43,215
76,2022,43,216
76,2022,43,217
76,2022,43,218
76,2022,43,219
76,2022,43,220
76,2022,43,221
76,2022,43,222
76,2022,43,223
76,2022,43,224
76,2022,43,225
76,2022,43,226
76,2022,43,227
76,2022,43,228
76,2022,43,229
76,2022,43,230
76,2022,43,231
76,2022,43,232
76,2022,43,233
76,2022,43,234
76,2022,43,235
76,2022,43,236
76,2022,43,237
76,2022,43,238
76,2022,43,239
76,2022,43,240
76,2022,43,241
76,2022,43,242
76,2022,43,243
76,2022,43,244
76,2022,43,245
76,2022,43,246
76,2022,43,247
76,2022,43,248
76,2022,43,249
76,2022,43,250
76,2022,43,251
76,2022,43,252
76,2022,43,253
76,2022,43,254
76,2022,43,255
76,2022,43,256
76,2022,43,257
76,2022,43,258
76,2022,43,259
76,2022,43,260
76,2022,43,261
76,2022,43,262
76,2022,43,263
76,2022,43,264
76,2022,43,265
76,2022,43,266
76,2022,43,267
76,2022,43,268
76,2022,43,269
76,2022,43,270
76,2022,43,271
76,2022,43,273
76,2022,43,274
76,2022,43,275
76,2022,43,276
76,2022,43,277
76,2022,43,278
76,2022,43,279
76,2022,43,280
76,2022,43,281
76,2022,43,283
76,2022,43,284
76,2022,43,286
76,2022,43,287
76,2022,43,288
76,2022,43,289
76,2022,43,290
76,2022,43,291
76,2022,43,292
76,2022,43,294
76,2022,43,295
76,2022,43,296
76,2022,43,297
76,2022,43,298
76,2022,43,299
76,2022,43,300
76,2022,43,301
76,2022,43,302
76,2022,43,303
76,2022,43,304
76,2022,43,305
76,2022,43,306
76,2022,43,307
76,2022,43,308
76,2022,43,309
76,2022,43,310
76,2022,43,311
76,2022,43,312
76,2022,43,313
76,2022,43,314
76,2022,43,315
76,2022,43,316
76,2022,43,317
76,2022,43,318
76,2022,43,319
76,2022,43,320
76,2022,43,321
76,2022,43,324
76,2022,43,327
76,2022,43,329
76,2022,43,330
76,2022,43,331
76,2022,43,332
76,2022,43,333
76,2022,43,334
76,2022,43,336
76,2022,43,340
76,2022,43,341
76,2022,43,344
76,2022,43,347
76,2022,43,282
76,2022,43,343
76,2022,43,78
76,2022,43,293
76,2022,43,323
76,2022,43,342
76,2022,43,346
76,2022,43,272
76,2022,43,335
76,2022,43,285
76,2022,43,345
76,2022,43,322
76,2022,43,338
76,2022,43,325
76,2022,43,326
76,2022,43,337
76,2022,43,328
76,2022,44,1
76,2022,44,2
76,2022,44,3
76,2022,44,4
76,2022,44,5
76,2022,44,6
76,2022,44,7
76,2022,44,8
76,2022,44,9
76,2022,44,10
76,2022,44,11
76,2022,44,12
76,2022,44,13
76,2022,44,14
76,2022,44,15
76,2022,44,16
76,2022,44,17
76,2022,44,18
76,2022,44,19
76,2022,44,20
76,2022,44,21
76,2022,44,22
76,2022,44,23
76,2022,44,24
76,2022,44,25
76,2022,44,26
76,2022,44,27
76,2022,44,28
76,2022,44,29
76,2022,44,30
76,2022,44,31
76,2022,44,32
76,2022,44,33
76,2022,44,34
76,2022,44,35
76,2022,44,36
76,2022,44,37
76,2022,44,38
76,2022,44,39
76,2022,44,40
76,2022,44,41
76,2022,44,42
76,2022,44,43
76,2022,44,44
76,2022,44,45
76,2022,44,46
76,2022,44,47
76,2022,44,48
76,2022,44,49
76,2022,44,50
76,2022,44,51
76,2022,44,52
76,2022,44,53
76,2022,44,54
76,2022,44,55
76,2022,44,56
76,2022,44,57
76,2022,44,58
76,2022,44,59
76,2022,44,60
76,2022,44,61
76,2022,44,62
76,2022,44,63
76,2022,44,64
76,2022,44,65
76,2022,44,66
76,2022,44,67
76,2022,44,68
76,2022,44,69
76,2022,44,70
76,2022,44,71
76,2022,44,72
76,2022,44,73
76,2022,44,74
76,2022,44,75
76,2022,44,76
76,2022,44,77
76,2022,44,79
76,2022,44,80
76,2022,44,81
76,2022,44,82
76,2022,44,83
76,2022,44,84
76,2022,44,85
76,2022,44,86
76,2022,44,87
76,2022,44,88
76,2022,44,89
76,2022,44,90
76,2022,44,91
76,2022,44,92
76,2022,44,93
76,2022,44,94
76,2022,44,95
76,2022,44,96
76,2022,44,97
76,2022,44,98
76,2022,44,99
76,2022,44,100
76,2022,44,101
76,2022,44,102
76,2022,44,103
76,2022,44,104
76,2022,44,105
76,2022,44,106
76,2022,44,107
76,2022,44,108
76,2022,44,109
76,2022,44,110
76,2022,44,111
76,2022,44,112
76,2022,44,113
76,2022,44,114
76,2022,44,115
76,2022,44,116
76,2022,44,117
76,2022,44,118
76,2022,44,119
76,2022,44,120
76,2022,44,121
76,2022,44,122
76,2022,44,123
76,2022,44,124
76,2022,44,125
76,2022,44,126
76,2022,44,127
76,2022,44,128
76,2022,44,129
76,2022,44,130
76,2022,44,131
76,2022,44,132
76,2022,44,133
76,2022,44,134
76,2022,44,135
76,2022,44,136
76,2022,44,137
76,2022,44,138
76,2022,44,139
76,2022,44,140
76,2022,44,141
76,2022,44,142
76,2022,44,143
76,2022,44,144
76,2022,44,145
76,2022,44,146
76,2022,44,147
76,2022,44,148
76,2022,44,149
76,2022,44,150
76,2022,44,151
76,2022,44,152
76,2022,44,153
76,2022,44,154
76,2022,44,155
76,2022,44,156
76,2022,44,157
76,2022,44,158
76,2022,44,159
76,2022,44,160
76,2022,44,161
76,2022,44,162
76,2022,44,163
76,2022,44,164
76,2022,44,165
76,2022,44,166
76,2022,44,167
76,2022,44,168
76,2022,44,169
76,2022,44,170
76,2022,44,171
76,2022,44,172
76,2022,44,173
76,2022,44,174
76,2022,44,175
76,2022,44,176
76,2022,44,177
76,2022,44,178
76,2022,44,179
76,2022,44,180
76,2022,44,181
76,2022,44,182
76,2022,44,183
76,2022,44,184
76,2022,44,185
76,2022,44,186
76,2022,44,187
76,2022,44,188
76,2022,44,189
76,2022,44,190
76,2022,44,191
76,2022,44,192
76,2022,44,193
76,2022,44,194
76,2022,44,195
76,2022,44,196
76,2022,44,197
76,2022,44,198
76,2022,44,199
76,2022,44,200
76,2022,44,201
76,2022,44,202
76,2022,44,203
76,2022,44,204
76,2022,44,205
76,2022,44,206
76,2022,44,207
76,2022,44,208
76,2022,44,209
76,2022,44,210
76,2022,44,211
76,2022,44,212
76,2022,44,213
76,2022,44,214
76,2022,44,215
76,2022,44,216
76,2022,44,217
76,2022,44,218
76,2022,44,219
76,2022,44,220
76,2022,44,221
76,2022,44,222
76,2022,44,223
76,2022,44,224
76,2022,44,225
76,2022,44,226
76,2022,44,227
76,2022,44,228
76,2022,44,229
76,2022,44,230
76,2022,44,231
76,2022,44,232
76,2022,44,233
76,2022,44,234
76,2022,44,235
76,2022,44,236
76,2022,44,237
76,2022,44,238
76,2022,44,239
76,2022,44,240
76,2022,44,241
76,2022,44,242
76,2022,44,243
76,2022,44,244
76,2022,44,245
76,2022,44,246
76,2022,44,247
76,2022,44,248
76,2022,44,249
76,2022,44,250
76,2022,44,251
76,2022,44,252
76,2022,44,253
76,2022,44,254
76,2022,44,255
76,2022,44,256
76,2022,44,257
76,2022,44,258
76,2022,44,259
76,2022,44,260
76,2022,44,261
76,2022,44,262
76,2022,44,263
76,2022,44,264
76,2022,44,265
76,2022,44,266
76,2022,44,267
76,2022,44,268
76,2022,44,269
76,2022,44,270
76,2022,44,271
76,2022,44,273
76,2022,44,274
76,2022,44,275
76,2022,44,276
76,2022,44,277
76,2022,44,278
76,2022,44,279
76,2022,44,280
76,2022,44,281
76,2022,44,283
76,2022,44,284
76,2022,44,286
76,2022,44,287
76,2022,44,288
76,2022,44,289
76,2022,44,290
76,2022,44,291
76,2022,44,292
76,2022,44,294
76,2022,44,295
76,2022,44,296
76,2022,44,297
76,2022,44,298
76,2022,44,299
76,2022,44,300
76,2022,44,301
76,2022,44,302
76,2022,44,303
76,2022,44,304
76,2022,44,305
76,2022,44,306
76,2022,44,307
76,2022,44,308
76,2022,44,309
76,2022,44,310
76,2022,44,311
76,2022,44,312
76,2022,44,313
76,2022,44,314
76,2022,44,315
76,2022,44,316
76,2022,44,317
76,2022,44,318
76,2022,44,319
76,2022,44,320
76,2022,44,321
76,2022,44,324
76,2022,44,327
76,2022,44,329
76,2022,44,330
76,2022,44,331
76,2022,44,332
76,2022,44,333
76,2022,44,334
76,2022,44,336
76,2022,44,340
76,2022,44,341
76,2022,44,344
76,2022,44,347
76,2022,44,282
76,2022,44,343
76,2022,44,78
76,2022,44,293
76,2022,44,323
76,2022,44,342
76,2022,44,346
76,2022,44,272
76,2022,44,335
76,2022,44,285
76,2022,44,345
76,2022,44,322
76,2022,44,338
76,2022,44,325
76,2022,44,326
76,2022,44,337
76,2022,44,328
76,2022,45,1
76,2022,45,2
76,2022,45,3
76,2022,45,4
76,2022,45,5
76,2022,45,6
76,2022,45,7
76,2022,45,8
76,2022,45,9
76,2022,45,10
76,2022,45,11
76,2022,45,12
76,2022,45,13
76,2022,45,14
76,2022,45,15
76,2022,45,16
76,2022,45,17
76,2022,45,18
76,2022,45,19
76,2022,45,20
76,2022,45,21
76,2022,45,22
76,2022,45,23
76,2022,45,24
76,2022,45,25
76,2022,45,26
76,2022,45,27
76,2022,45,28
76,2022,45,29
76,2022,45,30
76,2022,45,31
76,2022,45,32
76,2022,45,33
76,2022,45,34
76,2022,45,35
76,2022,45,36
76,2022,45,37
76,2022,45,38
76,2022,45,39
76,2022,45,40
76,2022,45,41
76,2022,45,42
76,2022,45,43
76,2022,45,44
76,2022,45,45
76,2022,45,46
76,2022,45,47
76,2022,45,48
76,2022,45,49
76,2022,45,50
76,2022,45,51
76,2022,45,52
76,2022,45,53
76,2022,45,54
76,2022,45,55
76,2022,45,56
76,2022,45,57
76,2022,45,58
76,2022,45,59
76,2022,45,60
76,2022,45,61
76,2022,45,62
76,2022,45,63
76,2022,45,64
76,2022,45,65
76,2022,45,66
76,2022,45,67
76,2022,45,68
76,2022,45,69
76,2022,45,70
76,2022,45,71
76,2022,45,72
76,2022,45,73
76,2022,45,74
76,2022,45,75
76,2022,45,76
76,2022,45,77
76,2022,45,79
76,2022,45,80
76,2022,45,81
76,2022,45,82
76,2022,45,83
76,2022,45,84
76,2022,45,85
76,2022,45,86
76,2022,45,87
76,2022,45,88
76,2022,45,89
76,2022,45,90
76,2022,45,91
76,2022,45,92
76,2022,45,93
76,2022,45,94
76,2022,45,95
76,2022,45,96
76,2022,45,97
76,2022,45,98
76,2022,45,99
76,2022,45,100
76,2022,45,101
76,2022,45,102
76,2022,45,103
76,2022,45,104
76,2022,45,105
76,2022,45,106
76,2022,45,107
76,2022,45,108
76,2022,45,109
76,2022,45,110
76,2022,45,111
76,2022,45,112
76,2022,45,113
76,2022,45,114
76,2022,45,115
76,2022,45,116
76,2022,45,117
76,2022,45,118
76,2022,45,119
76,2022,45,120
76,2022,45,121
76,2022,45,122
76,2022,45,123
76,2022,45,124
76,2022,45,125
76,2022,45,126
76,2022,45,127
76,2022,45,128
76,2022,45,129
76,2022,45,130
76,2022,45,131
76,2022,45,132
76,2022,45,133
76,2022,45,134
76,2022,45,135
76,2022,45,136
76,2022,45,137
76,2022,45,138
76,2022,45,139
76,2022,45,140
76,2022,45,141
76,2022,45,142
76,2022,45,143
76,2022,45,144
76,2022,45,145
76,2022,45,146
76,2022,45,147
76,2022,45,148
76,2022,45,149
76,2022,45,150
76,2022,45,151
76,2022,45,152
76,2022,45,153
76,2022,45,154
76,2022,45,155
76,2022,45,156
76,2022,45,157
76,2022,45,158
76,2022,45,159
76,2022,45,160
76,2022,45,161
76,2022,45,162
76,2022,45,163
76,2022,45,164
76,2022,45,165
76,2022,45,166
76,2022,45,167
76,2022,45,168
76,2022,45,169
76,2022,45,170
76,2022,45,171
76,2022,45,172
76,2022,45,173
76,2022,45,174
76,2022,45,175
76,2022,45,176
76,2022,45,177
76,2022,45,178
76,2022,45,179
76,2022,45,180
76,2022,45,181
76,2022,45,182
76,2022,45,183
76,2022,45,184
76,2022,45,185
76,2022,45,186
76,2022,45,187
76,2022,45,188
76,2022,45,189
76,2022,45,190
76,2022,45,191
76,2022,45,192
76,2022,45,193
76,2022,45,194
76,2022,45,195
76,2022,45,196
76,2022,45,197
76,2022,45,198
76,2022,45,199
76,2022,45,200
76,2022,45,201
76,2022,45,202
76,2022,45,203
76,2022,45,204
76,2022,45,205
76,2022,45,206
76,2022,45,207
76,2022,45,208
76,2022,45,209
76,2022,45,210
76,2022,45,211
76,2022,45,212
76,2022,45,213
76,2022,45,214
76,2022,45,215
76,2022,45,216
76,2022,45,217
76,2022,45,218
76,2022,45,219
76,2022,45,220
76,2022,45,221
76,2022,45,222
76,2022,45,223
76,2022,45,224
76,2022,45,225
76,2022,45,226
76,2022,45,227
76,2022,45,228
76,2022,45,229
76,2022,45,230
76,2022,45,231
76,2022,45,232
76,2022,45,233
76,2022,45,234
76,2022,45,235
76,2022,45,236
76,2022,45,237
76,2022,45,238
76,2022,45,239
76,2022,45,240
76,2022,45,241
76,2022,45,242
76,2022,45,243
76,2022,45,244
76,2022,45,245
76,2022,45,246
76,2022,45,247
76,2022,45,248
76,2022,45,249
76,2022,45,250
76,2022,45,251
76,2022,45,252
76,2022,45,253
76,2022,45,254
76,2022,45,255
76,2022,45,256
76,2022,45,257
76,2022,45,258
76,2022,45,259
76,2022,45,260
76,2022,45,261
76,2022,45,262
76,2022,45,263
76,2022,45,264
76,2022,45,265
76,2022,45,266
76,2022,45,267
76,2022,45,268
76,2022,45,269
76,2022,45,270
76,2022,45,271
76,2022,45,273
76,2022,45,274
76,2022,45,275
76,2022,45,276
76,2022,45,277
76,2022,45,278
76,2022,45,279
76,2022,45,280
76,2022,45,281
76,2022,45,283
76,2022,45,284
76,2022,45,286
76,2022,45,287
76,2022,45,288
76,2022,45,289
76,2022,45,290
76,2022,45,291
76,2022,45,292
76,2022,45,294
76,2022,45,295
76,2022,45,296
76,2022,45,297
76,2022,45,298
76,2022,45,299
76,2022,45,300
76,2022,45,301
76,2022,45,302
76,2022,45,303
76,2022,45,304
76,2022,45,305
76,2022,45,306
76,2022,45,307
76,2022,45,308
76,2022,45,309
76,2022,45,310
76,2022,45,311
76,2022,45,312
76,2022,45,313
76,2022,45,314
76,2022,45,315
76,2022,45,316
76,2022,45,317
76,2022,45,318
76,2022,45,319
76,2022,45,320
76,2022,45,321
76,2022,45,324
76,2022,45,327
76,2022,45,329
76,2022,45,330
76,2022,45,331
76,2022,45,332
76,2022,45,333
76,2022,45,334
76,2022,45,336
76,2022,45,340
76,2022,45,341
76,2022,45,344
76,2022,45,347
76,2022,45,282
76,2022,45,343
76,2022,45,78
76,2022,45,293
76,2022,45,323
76,2022,45,342
76,2022,45,346
76,2022,45,272
76,2022,45,335
76,2022,45,285
76,2022,45,345
76,2022,45,322
76,2022,45,338
76,2022,45,325
76,2022,45,326
76,2022,45,337
76,2022,45,328
76,2022,46,1
76,2022,46,2
76,2022,46,3
76,2022,46,4
76,2022,46,5
76,2022,46,6
76,2022,46,7
76,2022,46,8
76,2022,46,9
76,2022,46,10
76,2022,46,11
76,2022,46,12
76,2022,46,13
76,2022,46,14
76,2022,46,15
76,2022,46,16
76,2022,46,17
76,2022,46,18
76,2022,46,19
76,2022,46,20
76,2022,46,21
76,2022,46,22
76,2022,46,23
76,2022,46,24
76,2022,46,25
76,2022,46,26
76,2022,46,27
76,2022,46,28
76,2022,46,29
76,2022,46,30
76,2022,46,31
76,2022,46,32
76,2022,46,33
76,2022,46,34
76,2022,46,35
76,2022,46,36
76,2022,46,37
76,2022,46,38
76,2022,46,39
76,2022,46,40
76,2022,46,41
76,2022,46,42
76,2022,46,43
76,2022,46,44
76,2022,46,45
76,2022,46,46
76,2022,46,47
76,2022,46,48
76,2022,46,49
76,2022,46,50
76,2022,46,51
76,2022,46,52
76,2022,46,53
76,2022,46,54
76,2022,46,55
76,2022,46,56
76,2022,46,57
76,2022,46,58
76,2022,46,59
76,2022,46,60
76,2022,46,61
76,2022,46,62
76,2022,46,63
76,2022,46,64
76,2022,46,65
76,2022,46,66
76,2022,46,67
76,2022,46,68
76,2022,46,69
76,2022,46,70
76,2022,46,71
76,2022,46,72
76,2022,46,73
76,2022,46,74
76,2022,46,75
76,2022,46,76
76,2022,46,77
76,2022,46,79
76,2022,46,80
76,2022,46,81
76,2022,46,82
76,2022,46,83
76,2022,46,84
76,2022,46,85
76,2022,46,86
76,2022,46,87
76,2022,46,88
76,2022,46,89
76,2022,46,90
76,2022,46,91
76,2022,46,92
76,2022,46,93
76,2022,46,94
76,2022,46,95
76,2022,46,96
76,2022,46,97
76,2022,46,98
76,2022,46,99
76,2022,46,100
76,2022,46,101
76,2022,46,102
76,2022,46,103
76,2022,46,104
76,2022,46,105
76,2022,46,106
76,2022,46,107
76,2022,46,108
76,2022,46,109
76,2022,46,110
76,2022,46,111
76,2022,46,112
76,2022,46,113
76,2022,46,114
76,2022,46,115
76,2022,46,116
76,2022,46,117
76,2022,46,118
76,2022,46,119
76,2022,46,120
76,2022,46,121
76,2022,46,122
76,2022,46,123
76,2022,46,124
76,2022,46,125
76,2022,46,126
76,2022,46,127
76,2022,46,128
76,2022,46,129
76,2022,46,130
76,2022,46,131
76,2022,46,132
76,2022,46,133
76,2022,46,134
76,2022,46,135
76,2022,46,136
76,2022,46,137
76,2022,46,138
76,2022,46,139
76,2022,46,140
76,2022,46,141
76,2022,46,142
76,2022,46,143
76,2022,46,144
76,2022,46,145
76,2022,46,146
76,2022,46,147
76,2022,46,148
76,2022,46,149
76,2022,46,150
76,2022,46,151
76,2022,46,152
76,2022,46,153
76,2022,46,154
76,2022,46,155
76,2022,46,156
76,2022,46,157
76,2022,46,158
76,2022,46,159
76,2022,46,160
76,2022,46,161
76,2022,46,162
76,2022,46,163
76,2022,46,164
76,2022,46,165
76,2022,46,166
76,2022,46,167
76,2022,46,168
76,2022,46,169
76,2022,46,170
76,2022,46,171
76,2022,46,172
76,2022,46,173
76,2022,46,174
76,2022,46,175
76,2022,46,176
76,2022,46,177
76,2022,46,178
76,2022,46,179
76,2022,46,180
76,2022,46,181
76,2022,46,182
76,2022,46,183
76,2022,46,184
76,2022,46,185
76,2022,46,186
76,2022,46,187
76,2022,46,188
76,2022,46,189
76,2022,46,190
76,2022,46,191
76,2022,46,192
76,2022,46,193
76,2022,46,194
76,2022,46,195
76,2022,46,196
76,2022,46,197
76,2022,46,198
76,2022,46,199
76,2022,46,200
76,2022,46,201
76,2022,46,202
76,2022,46,203
76,2022,46,204
76,2022,46,205
76,2022,46,206
76,2022,46,207
76,2022,46,208
76,2022,46,209
76,2022,46,210
76,2022,46,211
76,2022,46,212
76,2022,46,213
76,2022,46,214
76,2022,46,215
76,2022,46,216
76,2022,46,217
76,2022,46,218
76,2022,46,219
76,2022,46,220
76,2022,46,221
76,2022,46,222
76,2022,46,223
76,2022,46,224
76,2022,46,225
76,2022,46,226
76,2022,46,227
76,2022,46,228
76,2022,46,229
76,2022,46,230
76,2022,46,231
76,2022,46,232
76,2022,46,233
76,2022,46,234
76,2022,46,235
76,2022,46,236
76,2022,46,237
76,2022,46,238
76,2022,46,239
76,2022,46,240
76,2022,46,241
76,2022,46,242
76,2022,46,243
76,2022,46,244
76,2022,46,245
76,2022,46,246
76,2022,46,247
76,2022,46,248
76,2022,46,249
76,2022,46,250
76,2022,46,251
76,2022,46,252
76,2022,46,253
76,2022,46,254
76,2022,46,255
76,2022,46,256
76,2022,46,257
76,2022,46,258
76,2022,46,259
76,2022,46,260
76,2022,46,261
76,2022,46,262
76,2022,46,263
76,2022,46,264
76,2022,46,265
76,2022,46,266
76,2022,46,267
76,2022,46,268
76,2022,46,269
76,2022,46,270
76,2022,46,271
76,2022,46,273
76,2022,46,274
76,2022,46,275
76,2022,46,276
76,2022,46,277
76,2022,46,278
76,2022,46,279
76,2022,46,280
76,2022,46,281
76,2022,46,283
76,2022,46,284
76,2022,46,286
76,2022,46,287
76,2022,46,288
76,2022,46,289
76,2022,46,290
76,2022,46,291
76,2022,46,292
76,2022,46,294
76,2022,46,295
76,2022,46,296
76,2022,46,297
76,2022,46,298
76,2022,46,299
76,2022,46,300
76,2022,46,301
76,2022,46,302
76,2022,46,303
76,2022,46,304
76,2022,46,305
76,2022,46,306
76,2022,46,307
76,2022,46,308
76,2022,46,309
76,2022,46,310
76,2022,46,311
76,2022,46,312
76,2022,46,313
76,2022,46,314
76,2022,46,315
76,2022,46,316
76,2022,46,317
76,2022,46,318
76,2022,46,319
76,2022,46,320
76,2022,46,321
76,2022,46,324
76,2022,46,327
76,2022,46,329
76,2022,46,330
76,2022,46,331
76,2022,46,332
76,2022,46,333
76,2022,46,334
76,2022,46,336
76,2022,46,340
76,2022,46,341
76,2022,46,344
76,2022,46,347
76,2022,46,282
76,2022,46,343
76,2022,46,78
76,2022,46,293
76,2022,46,323
76,2022,46,342
76,2022,46,346
76,2022,46,272
76,2022,46,335
76,2022,46,285
76,2022,46,345
76,2022,46,322
76,2022,46,338
76,2022,46,325
76,2022,46,326
76,2022,46,337
76,2022,46,328
76,2022,47,1
76,2022,47,2
76,2022,47,3
76,2022,47,4
76,2022,47,5
76,2022,47,6
76,2022,47,7
76,2022,47,8
76,2022,47,9
76,2022,47,10
76,2022,47,11
76,2022,47,12
76,2022,47,13
76,2022,47,14
76,2022,47,15
76,2022,47,16
76,2022,47,17
76,2022,47,18
76,2022,47,19
76,2022,47,20
76,2022,47,21
76,2022,47,22
76,2022,47,23
76,2022,47,24
76,2022,47,25
76,2022,47,26
76,2022,47,27
76,2022,47,28
76,2022,47,29
76,2022,47,30
76,2022,47,31
76,2022,47,32
76,2022,47,33
76,2022,47,34
76,2022,47,35
76,2022,47,36
76,2022,47,37
76,2022,47,38
76,2022,47,39
76,2022,47,40
76,2022,47,41
76,2022,47,42
76,2022,47,43
76,2022,47,44
76,2022,47,45
76,2022,47,46
76,2022,47,47
76,2022,47,48
76,2022,47,49
76,2022,47,50
76,2022,47,51
76,2022,47,52
76,2022,47,53
76,2022,47,54
76,2022,47,55
76,2022,47,56
76,2022,47,57
76,2022,47,58
